TI,code,age,gender,edu,manage,conhour,contype,lmx,infshare,voice,paysatis,fair,proact,caropp
2,RKroze,-3.361072902,0.570151307,-0.920220083,-0.237276479,-3.561898212,-0.804676754,-0.158127006,-1.017881706,0.313101788,-0.036451169,-0.30420392,-0.138927098,-0.959422283
1.333333333,RKroze,3.638927098,0.570151307,-0.920220083,-0.237276479,-9.561898212,0.195323246,0.258539661,0.982118294,0.563101788,0.630215497,0.32079608,0.061072902,0.707244383
2,RKroze,10.6389271,0.570151307,0.079779917,-0.237276479,-5.561898212,0.195323246,0.675206327,0.482118294,1.563101788,0.630215497,0.00829608,0.061072902,-0.292755617
2,RKroze,11.6389271,0.570151307,-0.920220083,-0.237276479,4.438101788,0.195323246,0.175206327,1.482118294,1.063101788,0.630215497,0.50829608,0.061072902,-0.292755617
1.333333333,RKroze,-9.361072902,0.570151307,1.079779917,0.762723521,8.438101788,0.195323246,0.841872994,1.482118294,0.313101788,0.630215497,0.63329608,-0.338927098,0.707244383
1.333333333,RKroze,-4.361072902,0.570151307,2.079779917,0.762723521,-3.561898212,0.195323246,0.425206327,-0.517881706,0.563101788,0.963548831,0.13329608,-0.538927098,-0.292755617
1.333333333,RKroze,12.6389271,0.570151307,1.079779917,0.762723521,6.438101788,0.195323246,-0.741460339,-1.517881706,0.313101788,0.630215497,0.50829608,0.061072902,-0.292755617
2,RKroze,2.638927098,0.570151307,1.079779917,-0.237276479,-3.561898212,-0.804676754,0.008539661,1.482118294,0.313101788,0.296882164,-0.11670392,0.061072902,-0.292755617
2,RKroze,12.6389271,0.570151307,0.079779917,-0.237276479,-7.561898212,-0.804676754,0.175206327,1.482118294,1.813101788,0.630215497,0.63329608,-0.338927098,0.707244383
3.333333333,RKwit,13.6389271,0.570151307,-0.920220083,-0.237276479,0.438101788,0.195323246,-0.574793673,-2.517881706,-2.186898212,-0.369784503,-0.99170392,-0.338927098,-1.62608895
3.333333333,RKwit,19.6389271,-0.429848693,-0.920220083,-0.237276479,8.438101788,0.195323246,-0.741460339,-1.517881706,-1.186898212,-0.703117836,-0.36670392,-0.138927098,-0.62608895
2,RKwit,25.6389271,-0.429848693,-2.920220083,-0.237276479,8.438101788,0.195323246,-0.908127006,-2.517881706,1.813101788,-0.369784503,-0.36670392,-1.138927098,-0.292755617
3,RKwit,17.6389271,-0.429848693,-2.920220083,-0.237276479,8.438101788,0.195323246,-0.741460339,-1.017881706,-0.186898212,-0.036451169,-0.30420392,-0.338927098,-0.62608895
1.666666667,RKwit,-2.361072902,-0.429848693,-1.920220083,-0.237276479,0.438101788,0.195323246,-0.241460339,-0.017881706,-0.936898212,-1.036451169,-0.80420392,0.061072902,-0.62608895
3.333333333,RKwit,-2.361072902,0.570151307,-0.920220083,-0.237276479,-11.56189821,0.195323246,-0.241460339,-2.017881706,-1.936898212,-0.369784503,-0.36670392,-0.538927098,-1.959422283
2.666666667,RKwit,-10.3610729,-0.429848693,-2.920220083,-0.237276479,8.438101788,0.195323246,-0.991460339,-0.017881706,-0.186898212,-0.369784503,-0.36670392,-0.338927098,0.37391105
2,RKzilver,-13.3610729,0.570151307,-0.920220083,-0.237276479,0.438101788,-0.804676754,0.175206327,-2.017881706,-0.436898212,0.296882164,0.07079608,-0.138927098,0.37391105
1.333333333,RKzilver,2.638927098,-0.429848693,1.079779917,0.762723521,8.438101788,0.195323246,0.758539661,-1.517881706,-0.436898212,-0.369784503,0.00829608,0.661072902,-0.292755617
2.333333333,RKzilver,14.6389271,0.570151307,-0.920220083,-0.237276479,-11.56189821,0.195323246,-0.074793673,-0.517881706,-0.686898212,-1.036451169,-0.17920392,0.061072902,0.37391105
1.666666667,RKzilver,-13.3610729,-0.429848693,-0.920220083,-0.237276479,-31.56189821,-0.804676754,0.841872994,0.982118294,0.313101788,0.296882164,0.44579608,0.061072902,1.707244383
3,RKzilver,-9.361072902,-0.429848693,-0.920220083,-0.237276479,8.438101788,0.195323246,-0.158127006,-2.517881706,-1.186898212,-0.036451169,-0.42920392,0.061072902,0.707244383
1.333333333,RKzilver,5.638927098,-0.429848693,0.079779917,-0.237276479,8.438101788,0.195323246,0.591872994,-1.517881706,-0.436898212,-0.369784503,0.19579608,0.061072902,-0.292755617
2.666666667,RKzilver,-10.3610729,-0.429848693,-0.920220083,-0.237276479,8.438101788,0.195323246,-0.324793673,-0.517881706,0.313101788,-0.703117836,-0.80420392,-0.538927098,-0.62608895
1,RLblauw,8.638927098,-0.429848693,-1.920220083,-0.237276479,0.438101788,0.195323246,0.591872994,0.982118294,0.813101788,0.630215497,1.63329608,0.461072902,1.707244383
1.333333333,RLblauw,24.6389271,-0.429848693,1.079779917,-0.237276479,-31.56189821,-0.804676754,0.841872994,1.482118294,-0.936898212,-1.369784503,-0.17920392,-0.138927098,-0.292755617
1.333333333,RLbruin,-9.361072902,0.570151307,-0.920220083,-0.237276479,8.438101788,0.195323246,0.175206327,1.482118294,0.563101788,-1.036451169,0.94579608,-0.138927098,-0.292755617
2,RLbruin,17.6389271,-0.429848693,1.079779917,0.762723521,6.438101788,0.195323246,0.175206327,1.482118294,0.813101788,0.630215497,0.57079608,0.061072902,0.707244383
2,RLbruin,5.638927098,0.570151307,-0.920220083,-0.237276479,-25.56189821,0.195323246,0.175206327,0.982118294,1.313101788,-0.703117836,0.13329608,0.061072902,-0.292755617
1.333333333,RLbruin,19.6389271,0.570151307,-0.920220083,-0.237276479,-15.56189821,0.195323246,-0.241460339,1.482118294,-0.186898212,-1.036451169,-0.42920392,0.861072902,0.040577717
2,RLbruin,22.6389271,0.570151307,-0.920220083,-0.237276479,0.438101788,-0.804676754,0.341872994,-1.017881706,-0.186898212,0.296882164,0.00829608,-1.938927098,0.040577717
3,RLbruin,1.638927098,0.570151307,-0.920220083,-0.237276479,-15.56189821,0.195323246,0.091872994,1.482118294,0.063101788,-0.369784503,-0.05420392,0.061072902,0.707244383
3.333333333,RLgeel,-9.361072902,0.570151307,1.079779917,-0.237276479,-13.56189821,0.195323246,-0.658127006,-0.517881706,-0.686898212,-0.369784503,-0.74170392,-0.338927098,-2.292755617
1.333333333,RLgoud,-17.3610729,0.570151307,0.079779917,-0.237276479,-31.56189821,0.195323246,0.425206327,1.482118294,-0.686898212,1.630215497,0.19579608,0.861072902,-0.292755617
1,RLgoud,-15.3610729,0.570151307,2.079779917,-0.237276479,-31.56189821,-0.804676754,0.508539661,-1.017881706,-1.686898212,1.296882164,0.07079608,0.061072902,-0.292755617
3,RLgrijs,-16.3610729,0.570151307,-0.920220083,-0.237276479,-31.56189821,0.195323246,0.508539661,-0.017881706,1.813101788,0.963548831,0.13329608,0.061072902,-0.292755617
3,RLgrijs,-8.361072902,0.570151307,-0.920220083,-0.237276479,-4.561898212,0.195323246,0.258539661,1.482118294,0.063101788,0.630215497,0.63329608,0.061072902,0.707244383
1.333333333,RLgrijs,-0.361072902,0.570151307,-0.920220083,-0.237276479,-15.56189821,0.195323246,1.258539661,-0.017881706,1.563101788,0.630215497,0.13329608,1.061072902,0.37391105
2.666666667,RLgrijs,24.6389271,0.570151307,1.079779917,-0.237276479,-25.56189821,0.195323246,-0.324793673,-2.517881706,-0.436898212,-0.036451169,-0.80420392,0.061072902,-1.292755617
2,RLgrijs,-14.3610729,0.570151307,-0.920220083,-0.237276479,-25.56189821,-0.804676754,-0.408127006,-2.017881706,1.063101788,0.630215497,0.13329608,-0.738927098,0.37391105
3,RLgrijs,-12.3610729,0.570151307,-0.920220083,-0.237276479,-31.56189821,-0.804676754,0.175206327,-2.517881706,0.313101788,-0.369784503,0.07079608,1.061072902,-0.292755617
3,RLgrijs,-9.361072902,0.570151307,-0.920220083,-0.237276479,-31.56189821,0.195323246,0.341872994,-2.017881706,-0.936898212,-0.369784503,0.63329608,0.061072902,-1.292755617
1.333333333,RLoranje,-1.361072902,-0.429848693,1.079779917,0.762723521,8.438101788,0.195323246,0.425206327,0.982118294,1.563101788,0.963548831,0.32079608,1.061072902,1.707244383
1.333333333,RLoranje,-11.3610729,-0.429848693,1.079779917,0.762723521,8.438101788,0.195323246,0.008539661,0.982118294,0.813101788,0.296882164,0.38329608,-0.138927098,0.37391105
1,RLoranje,-14.3610729,0.570151307,1.079779917,-0.237276479,8.438101788,-0.804676754,0.425206327,1.482118294,1.313101788,1.630215497,0.88329608,0.861072902,1.707244383
2,RLoranje,29.6389271,0.570151307,1.079779917,-0.237276479,4.438101788,0.195323246,0.008539661,1.482118294,1.563101788,0.630215497,0.44579608,-0.538927098,1.707244383
1,RLoranje,-12.3610729,-0.429848693,0.079779917,0.762723521,4.438101788,0.195323246,0.341872994,0.982118294,0.313101788,0.630215497,0.25829608,0.061072902,0.707244383
2.333333333,RLoranje,1.638927098,0.570151307,2.079779917,0.762723521,0.438101788,0.195323246,-0.408127006,1.482118294,-0.186898212,0.963548831,0.13329608,0.061072902,-0.292755617
2,RLoranje,-14.3610729,-0.429848693,1.079779917,-0.237276479,0.438101788,-0.804676754,0.591872994,0.982118294,0.813101788,0.296882164,-0.24170392,0.061072902,0.707244383
2,RLoranje,-3.361072902,-0.429848693,1.079779917,0.762723521,4.438101788,0.195323246,0.758539661,1.482118294,1.313101788,0.963548831,0.82079608,0.661072902,0.707244383
2.333333333,RLoranje,-15.3610729,-0.429848693,0.079779917,-0.237276479,0.438101788,-0.804676754,0.925206327,1.482118294,1.813101788,0.963548831,0.82079608,0.661072902,0.37391105
2,RLoranje,-6.361072902,0.570151307,1.079779917,-0.237276479,4.438101788,0.195323246,0.091872994,0.982118294,0.813101788,0.296882164,0.63329608,0.061072902,0.707244383
1,RLoranje,-7.361072902,-0.429848693,1.079779917,0.762723521,4.438101788,0.195323246,-0.074793673,1.482118294,0.563101788,0.630215497,0.19579608,0.261072902,0.707244383
1.333333333,RLoranje,-5.361072902,-0.429848693,1.079779917,0.762723521,8.438101788,0.195323246,0.925206327,0.982118294,0.813101788,0.963548831,1.50829608,1.061072902,1.040577717
1.666666667,RLoranje,-2.361072902,0.570151307,1.079779917,-0.237276479,0.438101788,0.195323246,0.758539661,1.482118294,0.563101788,0.296882164,0.25829608,0.061072902,0.37391105
2,RLoranje,-1.361072902,-0.429848693,2.079779917,-0.237276479,4.438101788,0.195323246,1.008539661,1.482118294,0.563101788,0.630215497,0.69579608,-0.138927098,0.707244383
2,RLoranje,7.638927098,0.570151307,2.079779917,-0.237276479,-3.561898212,0.195323246,0.591872994,1.482118294,1.063101788,0.630215497,0.63329608,-0.938927098,1.040577717
1.333333333,RLpaars,-19.3610729,0.570151307,0.079779917,-0.237276479,-31.56189821,0.195323246,0.258539661,-0.017881706,-1.686898212,0.630215497,0.19579608,-0.738927098,-1.292755617
2.333333333,RLpaars,-21.3610729,0.570151307,0.079779917,-0.237276479,-31.56189821,-0.804676754,-0.241460339,-0.017881706,0.063101788,-0.036451169,-0.17920392,-0.938927098,-0.292755617
3.333333333,RLpaars,-13.3610729,-0.429848693,-0.920220083,-0.237276479,-31.56189821,0.195323246,-0.324793673,-1.517881706,-0.686898212,-0.036451169,-0.49170392,-0.338927098,-0.292755617
3,RLpaars,-15.3610729,-0.429848693,-0.920220083,-0.237276479,-31.56189821,0.195323246,-0.158127006,-1.517881706,0.063101788,0.296882164,-0.24170392,0.061072902,-0.62608895
3.666666667,RLpaars,-14.3610729,-0.429848693,0.079779917,-0.237276479,-31.56189821,0.195323246,-0.074793673,-1.517881706,-0.186898212,-0.369784503,-0.42920392,-0.938927098,-1.62608895
4.333333333,RLpaars,-12.3610729,0.570151307,1.079779917,-0.237276479,-31.56189821,0.195323246,0.425206327,-0.517881706,-0.186898212,0.630215497,0.50829608,-0.338927098,-0.292755617
1.333333333,RLpaars,-15.3610729,0.570151307,-0.920220083,0.762723521,-31.56189821,0.195323246,0.341872994,-1.517881706,-0.936898212,0.630215497,0.07079608,-0.538927098,-0.292755617
1.333333333,RLrood,-4.361072902,-0.429848693,-0.920220083,0.762723521,8.438101788,0.195323246,0.008539661,0.482118294,-0.686898212,0.630215497,0.25829608,-0.138927098,0.707244383
1.333333333,RLrood,12.6389271,-0.429848693,1.079779917,-0.237276479,8.438101788,0.195323246,-0.574793673,0.482118294,0.063101788,-0.036451169,-0.24170392,0.061072902,0.040577717
2,RLrood,-6.361072902,0.570151307,2.079779917,0.762723521,8.438101788,0.195323246,0.258539661,1.482118294,1.563101788,0.630215497,0.63329608,0.061072902,1.37391105
2.333333333,RLrood,-14.3610729,-0.429848693,1.079779917,-0.237276479,8.438101788,-0.804676754,0.091872994,0.982118294,0.563101788,0.630215497,0.63329608,-0.138927098,0.707244383
2,RLrood,27.6389271,-0.429848693,-0.920220083,0.762723521,8.438101788,0.195323246,0.591872994,0.982118294,-0.186898212,0.630215497,0.75829608,0.061072902,0.707244383
2,RLrood,-0.361072902,-0.429848693,0.079779917,-0.237276479,23.43810179,0.195323246,0.341872994,-1.517881706,-1.686898212,0.296882164,0.57079608,0.061072902,0.37391105
3,RLrood,14.6389271,-0.429848693,-0.920220083,0.762723521,6.438101788,0.195323246,-0.408127006,-0.517881706,-0.186898212,-0.036451169,0.00829608,0.261072902,0.040577717
2.666666667,RLrood,9.638927098,-0.429848693,-0.920220083,-0.237276479,8.438101788,0.195323246,-0.908127006,1.482118294,-0.686898212,-0.369784503,-0.42920392,0.061072902,-0.292755617
2.666666667,RLrood,-12.3610729,0.570151307,1.079779917,-0.237276479,8.438101788,-0.804676754,0.258539661,1.482118294,1.813101788,0.296882164,0.94579608,0.461072902,1.707244383
1.666666667,RLrood,5.638927098,0.570151307,-0.920220083,-0.237276479,8.438101788,0.195323246,-0.074793673,1.482118294,0.563101788,0.630215497,0.19579608,-0.138927098,0.37391105
3,RLrood,14.6389271,-0.429848693,-0.920220083,-0.237276479,4.438101788,0.195323246,0.258539661,1.482118294,1.813101788,0.296882164,0.63329608,0.061072902,0.707244383
2,RLrood,17.6389271,0.570151307,1.079779917,-0.237276479,8.438101788,0.195323246,-0.074793673,0.482118294,0.563101788,0.630215497,0.57079608,0.061072902,0.707244383
1,RLrood,19.6389271,-0.429848693,-0.920220083,-0.237276479,8.438101788,0.195323246,0.425206327,1.482118294,-0.186898212,0.630215497,0.82079608,1.061072902,0.707244383
2.666666667,RLroze,-1.361072902,-0.429848693,2.079779917,-0.237276479,8.438101788,0.195323246,0.758539661,-1.017881706,-0.936898212,-0.369784503,-0.67920392,-0.138927098,-1.292755617
1.333333333,RLroze,-7.361072902,0.570151307,1.079779917,-0.237276479,8.438101788,0.195323246,-0.158127006,0.482118294,0.063101788,0.296882164,-0.42920392,-0.138927098,0.37391105
3.333333333,RLroze,0.638927098,-0.429848693,2.079779917,-0.237276479,8.438101788,0.195323246,0.341872994,0.482118294,-1.186898212,-0.703117836,-0.55420392,0.861072902,-0.62608895
3.666666667,RLroze,24.6389271,-0.429848693,-0.920220083,-0.237276479,0.438101788,0.195323246,-0.991460339,-0.517881706,-0.936898212,-0.036451169,-0.55420392,-1.338927098,-0.292755617
1.333333333,RLviolet,-1.361072902,0.570151307,-0.920220083,-0.237276479,8.438101788,0.195323246,-0.491460339,-1.517881706,0.313101788,-0.036451169,-0.05420392,-0.738927098,-0.62608895
4.333333333,RLviolet,-2.361072902,-0.429848693,2.079779917,-0.237276479,8.438101788,0.195323246,-0.324793673,-1.517881706,-1.686898212,-0.703117836,-0.36670392,0.061072902,-1.292755617
1.333333333,RLviolet,8.638927098,0.570151307,-0.920220083,0.762723521,6.438101788,0.195323246,-0.824793673,1.482118294,0.063101788,-1.036451169,-0.80420392,0.061072902,-2.292755617
2,RLviolet,4.638927098,0.570151307,-0.920220083,0.762723521,-7.561898212,0.195323246,-0.158127006,1.482118294,-0.686898212,-1.703117836,-0.11670392,0.861072902,-0.292755617
2,RLviolet,12.6389271,0.570151307,0.079779917,-0.237276479,-7.561898212,-0.804676754,-0.658127006,1.482118294,-0.686898212,-0.703117836,-0.24170392,0.061072902,-0.292755617
1.333333333,RLviolet,9.638927098,0.570151307,-0.920220083,-0.237276479,8.438101788,0.195323246,-1.074793673,-0.517881706,-0.186898212,-2.369784503,-0.86670392,-0.738927098,-0.292755617
1.333333333,RLwit,-16.3610729,0.570151307,-0.920220083,-0.237276479,-22.56189821,-0.804676754,-0.574793673,-0.517881706,-0.936898212,0.630215497,-0.36670392,-1.138927098,-1.292755617
2.333333333,RLwit,2.638927098,0.570151307,1.079779917,-0.237276479,8.438101788,0.195323246,-0.491460339,-0.517881706,-0.186898212,-0.369784503,-0.17920392,-0.538927098,-0.292755617
1.333333333,RLwit,-17.3610729,0.570151307,-0.920220083,-0.237276479,-4.561898212,-0.804676754,0.425206327,0.482118294,0.563101788,-0.036451169,0.25829608,-0.538927098,1.040577717
1,RLwit,-10.3610729,0.570151307,-0.920220083,-0.237276479,-13.56189821,0.195323246,-1.658127006,-0.517881706,-0.186898212,-0.369784503,-0.24170392,-0.538927098,-0.292755617
4,RLwit,-13.3610729,0.570151307,1.079779917,-0.237276479,-31.56189821,-0.804676754,-0.158127006,-0.017881706,0.563101788,-1.036451169,-0.11670392,-0.138927098,-1.292755617
1.333333333,RLwit,-0.361072902,0.570151307,-0.920220083,-0.237276479,-4.561898212,0.195323246,0.341872994,-0.517881706,1.813101788,0.630215497,0.63329608,0.061072902,1.040577717
2.666666667,RLwit,-10.3610729,0.570151307,-0.920220083,-0.237276479,8.438101788,0.195323246,-0.658127006,-1.017881706,0.563101788,-0.036451169,-0.55420392,0.261072902,-1.292755617
2.333333333,RLzilver,-19.3610729,0.570151307,0.079779917,-0.237276479,-26.56189821,0.195323246,-0.908127006,0.982118294,0.313101788,-1.369784503,0.13329608,0.061072902,0.37391105
2,RLzilver,-15.3610729,-0.429848693,0.079779917,-0.237276479,-26.56189821,0.195323246,-0.158127006,1.482118294,0.313101788,0.630215497,-0.17920392,0.061072902,-0.959422283
2.666666667,RLzilver,-19.3610729,-0.429848693,-1.920220083,-0.237276479,-26.56189821,0.195323246,-0.574793673,-0.017881706,-0.686898212,-0.703117836,-0.42920392,-0.138927098,-1.292755617
3.666666667,RLzilver,-16.3610729,0.570151307,0.079779917,-0.237276479,-26.56189821,0.195323246,-0.574793673,0.482118294,-0.436898212,-0.703117836,-0.61670392,-0.138927098,-1.292755617
2,RLzilver,-16.3610729,0.570151307,0.079779917,-0.237276479,-31.56189821,0.195323246,-0.658127006,1.482118294,-0.186898212,0.630215497,0.13329608,0.261072902,-1.292755617
1.333333333,RLzilver,-19.3610729,0.570151307,-1.920220083,-0.237276479,-26.56189821,-0.804676754,-0.158127006,-0.517881706,0.313101788,-0.703117836,0.32079608,-1.338927098,-0.62608895
2,RLzilver,-18.3610729,0.570151307,1.079779917,-0.237276479,-26.56189821,-0.804676754,-0.574793673,1.482118294,0.563101788,-1.036451169,-0.80420392,-0.138927098,-0.292755617
2.333333333,RLzilver,-15.3610729,0.570151307,-0.920220083,-0.237276479,-31.56189821,0.195323246,-0.074793673,-0.517881706,-0.186898212,-0.703117836,-0.24170392,0.061072902,-0.292755617
3,RLzilver,-15.3610729,0.570151307,0.079779917,-0.237276479,-26.56189821,0.195323246,-0.658127006,0.482118294,-1.436898212,0.630215497,-0.36670392,0.061072902,-0.62608895
3.333333333,RLzilver,-14.3610729,0.570151307,0.079779917,-0.237276479,-31.56189821,0.195323246,-0.491460339,-0.517881706,-0.686898212,-0.703117836,-0.61670392,0.061072902,-1.62608895
2,RLzilver,-15.3610729,-0.429848693,0.079779917,-0.237276479,-31.56189821,0.195323246,-0.574793673,0.482118294,0.063101788,-0.369784503,-0.67920392,0.261072902,-1.959422283
1.666666667,SVbruin,-8.361072902,0.570151307,-0.920220083,-0.237276479,1.438101788,0.195323246,0.008539661,1.482118294,-0.686898212,-0.369784503,-0.17920392,0.061072902,0.040577717
1.333333333,SVbruin,-0.361072902,0.570151307,-0.920220083,-0.237276479,-10.56189821,0.195323246,0.175206327,-0.017881706,0.313101788,0.296882164,0.57079608,0.261072902,0.040577717
1,SVbruin,16.6389271,0.570151307,-0.920220083,-0.237276479,-0.561898212,0.195323246,0.258539661,1.482118294,1.563101788,-0.036451169,0.32079608,-0.138927098,0.707244383
1,SVEblauw,13.6389271,0.570151307,1.079779917,-0.237276479,-7.561898212,-0.804676754,0.175206327,1.482118294,1.813101788,-0.369784503,0.19579608,0.061072902,0.37391105
1,SVEblauw,-10.3610729,-0.429848693,0.079779917,-0.237276479,8.438101788,-0.804676754,0.425206327,0.982118294,0.563101788,0.630215497,0.69579608,0.461072902,0.37391105
